,EventId,EventTemplate
230,E1029.0,video-hkg3-2.xx.fbcdn.net:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
231,E1640.0,api.github.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
232,E713.0,"i9.baidu.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:27"
233,E107.0,"www.evernote.com:443 close, 2214 bytes (2.16 KB) sent, 5451 bytes (5.32 KB) received, lifetime 04:00"
234,E335.0,"client-cf.dropbox.com:443 close, 5129 bytes (5.00 KB) sent, 17049 bytes (16.6 KB) received, lifetime 01:01"
235,E205.0,"www.weibo.com:80 close, 11058 bytes (10.7 KB) sent, 451 bytes received, lifetime 00:07"
236,E66.0,"proxy.cse.cuhk.edu.hk:5070 close, 2553 bytes (2.49 KB) sent, 2221 bytes (2.16 KB) received, lifetime 04:00"
237,E156.0,"proxy.cse.cuhk.edu.hk:5070 close, 3254 bytes (3.17 KB) sent, 5295 bytes (5.17 KB) received, lifetime 00:04"
238,E960.0,"client-lb.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec"
239,E416.0,"plus.google.com:443 close, 2130 bytes (2.08 KB) sent, 1035 bytes (1.01 KB) received, lifetime 05:41"
240,E818.0,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:18"
241,E355.0,"clients4.google.com:443 close, 20249 bytes (19.7 KB) sent, 20243 bytes (19.7 KB) received, lifetime 10:34"
242,E1579.0,www.gmail.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
243,E1303.0,sclick.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
244,E1657.0,bolt.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
245,E405.0,"www.google.com:443 close, 4012 bytes (3.91 KB) sent, 6761 bytes (6.60 KB) received, lifetime 04:07"
246,E1446.0,collector.githubapp.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
247,E729.0,"qbwup.imtt.qq.com:80 close, 494 bytes sent, 208 bytes received, lifetime 00:35"
248,E917.0,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec"
249,E1398.0,qbwup.imtt.qq.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
250,E1639.0,api.github.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
251,E1690.0,oimagea5.ydstatic.com:80 error : A connection request was canceled before the completion.
252,E870.0,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:01"
253,E651.0,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec"
254,E865.0,"proxy.cse.cuhk.edu.hk:5070 close, 941 bytes sent, 401 bytes received, lifetime 00:01"
255,E983.0,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
256,E1697.0,oimagea5.ydstatic.com:80 error : A connection request was canceled before the completion.
257,E49.0,"proxy.cse.cuhk.edu.hk:5070 close, 1309 bytes (1.27 KB) sent, 34052 bytes (33.2 KB) received, lifetime 01:57"
258,E1483.0,www.evernote.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
259,E228.0,"15.client-channel.google.com:443 close, 474 bytes sent, 4464 bytes (4.35 KB) received, lifetime 00:11"
260,E1516.0,notifications.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
261,E1469.0,mtalk.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
262,E1144.0,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
263,E925.0,"get.sogou.com:80 close, 651 bytes sent, 346 bytes received, lifetime <1 sec"
264,E463.0,"proxy.cse.cuhk.edu.hk:5070 close, 715 bytes sent, 4417 bytes (4.31 KB) received, lifetime 00:10"
265,E568.0,mtalk.google.com:5228 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - Could not resolve proxy.cse.cuhk.edu.hk error 11001
266,E1113.0,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
267,E1492.0,clientservices.googleapis.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
268,E251.0,"dj1.baidu.com:80 close, 1369 bytes (1.33 KB) sent, 289 bytes received, lifetime 00:30"
269,E567.0,223.167.104.147:80 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - Could not resolve proxy.cse.cuhk.edu.hk error 11001
270,E55.0,"proxy.cse.cuhk.edu.hk:5070 close, 5510 bytes (5.38 KB) sent, 2436 bytes (2.37 KB) received, lifetime 02:03"
271,E803.0,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:02"
272,E1045.0,r8---sn-i3b7knez.googlevideo.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
273,E722.0,"c.trello.com:443 close, 568 bytes sent, 156 bytes received, lifetime 00:12"
274,E217.0,"github.com:443 close, 2774 bytes (2.70 KB) sent, 27608 bytes (26.9 KB) received, lifetime 00:12"
275,E84.0,"clients1.google.com:443 close, 939 bytes sent, 5532 bytes (5.40 KB) received, lifetime 04:00"
276,E847.0,"proxy.cse.cuhk.edu.hk:5070 close, 705 bytes sent, 492 bytes received, lifetime 00:01"
277,E373.0,"f-log-extension.grammarly.io:443 close, 1363 bytes (1.33 KB) sent, 3549 bytes (3.46 KB) received, lifetime 00:33"
278,E986.0,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
279,E1561.0,mtalk.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
280,E555.0,"proxy.cse.cuhk.edu.hk:5070 close, 745 bytes sent, 4661 bytes (4.55 KB) received, lifetime <1 sec"
281,E483.0,"proxy.cse.cuhk.edu.hk:5070 close, 1590 bytes (1.55 KB) sent, 472 bytes received, lifetime 00:01"
282,E898.0,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec"
283,E1266.0,assets.changyan.sohu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
284,E388.0,"v.admaster.com.cn:80 close, 4121 bytes (4.02 KB) sent, 4104 bytes (4.00 KB) received, lifetime 00:02"
285,E959.0,"p3p.sogou.com:80 close, 441 bytes sent, 139 bytes received, lifetime <1 sec"
286,E1522.0,d3cv4a9a9wh0bt.cloudfront.net:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
287,E745.0,"sestat.baidu.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:11"
288,E366.0,"www.evernote.com:443 close, 4733 bytes (4.62 KB) sent, 8179 bytes (7.98 KB) received, lifetime 04:12"
289,E1636.0,api.github.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
290,E28.0,"proxy.cse.cuhk.edu.hk:5070 close, 1190 bytes (1.16 KB) sent, 1671 bytes (1.63 KB) received, lifetime 00:02"
291,E650.0,"proxy.cse.cuhk.edu.hk:5070 close, 694 bytes sent, 892 bytes received, lifetime <1 sec"
292,E175.0,"proxy.cse.cuhk.edu.hk:5070 close, 3094 bytes (3.02 KB) sent, 1014 bytes received, lifetime 00:05"
293,E185.0,"suggestion.baidu.com:80 close, 1829 bytes (1.78 KB) sent, 1039 bytes (1.01 KB) received, lifetime 00:35"
294,E805.0,"proxy.cse.cuhk.edu.hk:5070 close, 555 bytes sent, 400 bytes received, lifetime 00:04"
295,E524.0,"proxy.cse.cuhk.edu.hk:5070 close, 1501 bytes (1.46 KB) sent, 601 bytes received, lifetime 00:01"
296,E1121.0,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
297,E598.0,"proxy.cse.cuhk.edu.hk:5070 close, 1301 bytes (1.27 KB) sent, 434 bytes received, lifetime <1 sec"
298,E87.0,"safebrowsing.googleapis.com:443 close, 1848 bytes (1.80 KB) sent, 3191 bytes (3.11 KB) received, lifetime 04:00"
299,E781.0,"clients2.google.com:443 close, 733 bytes sent, 292 bytes received, lifetime 04:00"
300,E1299.0,rssgov.windows.microsoft.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
301,E518.0,"proxy.cse.cuhk.edu.hk:5070 close, 1730 bytes (1.68 KB) sent, 4796 bytes (4.68 KB) received, lifetime 00:01"
302,E984.0,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
303,E892.0,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec"
304,E1558.0,cpro.baidustatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
305,E541.0,"proxy.cse.cuhk.edu.hk:5070 close, 1327 bytes (1.29 KB) sent, 3250 bytes (3.17 KB) received, lifetime <1 sec"
306,E684.0,"pv.mini.sohu.com:80 close, 816 bytes sent, 264 bytes received, lifetime 00:05"
307,E1025.0,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
308,E235.0,"dslb.cdn.krcom.cn:80 close, 446 bytes sent, 195160 bytes (190 KB) received, lifetime 00:59"
309,E680.0,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:05"
310,E168.0,"proxy.cse.cuhk.edu.hk:5070 close, 2842 bytes (2.77 KB) sent, 279 bytes received, lifetime 00:05"
311,E1495.0,mail.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
312,E1081.0,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
313,E1334.0,clients6.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
314,E1691.0,oimagea5.ydstatic.com:80 error : A connection request was canceled before the completion.
315,E456.0,"proxy.cse.cuhk.edu.hk:5070 close, 2455 bytes (2.39 KB) sent, 727 bytes received, lifetime 00:43"
316,E179.0,"proxy.cse.cuhk.edu.hk:5070 close, 3757 bytes (3.66 KB) sent, 1307 bytes (1.27 KB) received, lifetime 00:15"
317,E1630.0,cidian.youdao.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
318,E349.0,"pixel.facebook.com:443 close, 1491 bytes (1.45 KB) sent, 5027 bytes (4.90 KB) received, lifetime 01:05"
319,E207.0,"api.github.com:443 close, 797 bytes sent, 4670 bytes (4.56 KB) received, lifetime 00:11"
320,E395.0,"client-cf.dropbox.com:443 close, 3934 bytes (3.84 KB) sent, 5647 bytes (5.51 KB) received, lifetime 01:03"
321,E1417.0,client-cf.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
322,E1196.0,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
323,E172.0,"proxy.cse.cuhk.edu.hk:5070 close, 2756 bytes (2.69 KB) sent, 39055 bytes (38.1 KB) received, lifetime 00:05"
324,E1102.0,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
325,E572.0,c.baidu.com:80 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - Could not resolve proxy.cse.cuhk.edu.hk error 11001
326,E808.0,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:02"
327,E875.0,"proxy.cse.cuhk.edu.hk:5070 close, 445 bytes sent, 5174 bytes (5.05 KB) received, lifetime <1 sec"
328,E1693.0,oimagea5.ydstatic.com:80 error : A connection request was canceled before the completion.
329,E97.0,"www.google.com:443 close, 1747 bytes (1.70 KB) sent, 1218 bytes (1.18 KB) received, lifetime 04:00"
330,E1173.0,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
331,E1048.0,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
332,E1071.0,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
333,E1471.0,www.evernote.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
334,E1576.0,api.github.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
335,E171.0,"proxy.cse.cuhk.edu.hk:5070 close, 1376 bytes (1.34 KB) sent, 13653 bytes (13.3 KB) received, lifetime 00:05"
336,E577.0,bolt.dropbox.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - Could not resolve proxy.cse.cuhk.edu.hk error 11001
337,E319.0,"client-cf.dropbox.com:443 close, 1573 bytes (1.53 KB) sent, 16743 bytes (16.3 KB) received, lifetime 01:01"
338,E449.0,16.client-channel.google.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061
339,E1163.0,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
340,E1040.0,r18---sn-vgqsenes.googlevideo.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
341,E1079.0,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
342,E1057.0,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
343,E811.0,"proxy.cse.cuhk.edu.hk:5070 close, 787 bytes sent, 348 bytes received, lifetime 00:03"
344,E341.0,"3.client-channel.google.com:443 close, 27694 bytes (27.0 KB) sent, 165991 bytes (162 KB) received, lifetime 01:07:37"
345,E1062.0,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
346,E607.0,"proxy.cse.cuhk.edu.hk:5070 close, 101 bytes sent, 3449 bytes (3.36 KB) received, lifetime <1 sec"
347,E21.0,"proxy.cse.cuhk.edu.hk:5070 close, 1624 bytes (1.58 KB) sent, 375 bytes received, lifetime 00:03"
348,E839.0,"proxy.cse.cuhk.edu.hk:5070 close, 811 bytes sent, 186 bytes received, lifetime 00:01"
349,E836.0,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:01"
350,E888.0,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec"
351,E762.0,"qbwup.imtt.qq.com:80 close, 494 bytes sent, 208 bytes received, lifetime 00:37"
352,E1287.0,assets-cdn.github.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
353,E448.0,bolt.dropbox.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061
354,E82.0,"play.google.com:443 close, 33864 bytes (33.0 KB) sent, 22082 bytes (21.5 KB) received, lifetime 19:00"
355,E1656.0,d.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
356,E424.0,"play.google.com:443 close, 3874 bytes (3.78 KB) sent, 2186 bytes (2.13 KB) received, lifetime 08:13"
357,E467.0,"proxy.cse.cuhk.edu.hk:5070 close, 2842 bytes (2.77 KB) sent, 282 bytes received, lifetime 00:02"
358,E199.0,"notifications.google.com:443 close, 470 bytes sent, 4794 bytes (4.68 KB) received, lifetime 00:10"
359,E982.0,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
360,E1572.0,clients1.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
361,E1707.0,oimagea5.ydstatic.com:80 error : A connection request was canceled before the completion.
362,E1063.0,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
363,E958.0,"block.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec"
364,E351.0,"clients4.google.com:443 close, 8395 bytes (8.19 KB) sent, 4455 bytes (4.35 KB) received, lifetime 05:31"
365,E675.0,"24.135.95.248:443 close, 131 bytes sent, 153 bytes received, lifetime 00:12"
366,E1689.0,oimagec7.ydstatic.com:80 error : A connection request was canceled before the completion.
367,E1540.0,ssl.gstatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
368,E218.0,"api.github.com:443 close, 781 bytes sent, 6147 bytes (6.00 KB) received, lifetime 00:11"
369,E242.0,"play.google.com:443 close, 2130 bytes (2.08 KB) sent, 1009 bytes received, lifetime 03:24"
370,E1327.0,a.img4399.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
371,E1546.0,suggestion.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
372,E712.0,"qbwup.imtt.qq.com:80 close, 494 bytes sent, 208 bytes received, lifetime 00:32"
373,E976.0,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
374,E325.0,"ssl.google-analytics.com:443 close, 974 bytes sent, 4680 bytes (4.57 KB) received, lifetime 04:02"
375,E1646.0,api.github.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
376,E1353.0,sestat.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
377,E1514.0,clients6.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
378,E653.0,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec"
379,E130.0,"mtalk.google.com:5228 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy server cannot establish a connection with the target, status code 403"
380,E117.0,"www.googleapis.com:443 close, 1046 bytes (1.02 KB) sent, 5463 bytes (5.33 KB) received, lifetime 04:00"
381,E54.0,"proxy.cse.cuhk.edu.hk:5070 close, 1477 bytes (1.44 KB) sent, 1431 bytes (1.39 KB) received, lifetime 02:01"
382,E908.0,"proxy.cse.cuhk.edu.hk:5070 close, 451 bytes sent, 353 bytes received, lifetime <1 sec"
383,E893.0,"proxy.cse.cuhk.edu.hk:5070 close, 697 bytes sent, 324 bytes received, lifetime <1 sec"
384,E1621.0,trello.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
385,E573.0,s1.bdstatic.com:80 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - Could not resolve proxy.cse.cuhk.edu.hk error 11001
386,E1375.0,img.3367.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
387,E374.0,"hangouts.google.com:443 close, 13281 bytes (12.9 KB) sent, 19539 bytes (19.0 KB) received, lifetime 04:17"
388,E154.0,"proxy.cse.cuhk.edu.hk:5070 close, 4186 bytes (4.08 KB) sent, 2888 bytes (2.82 KB) received, lifetime 00:06"
389,E382.0,"clients6.google.com:443 close, 5304 bytes (5.17 KB) sent, 4396 bytes (4.29 KB) received, lifetime 09:38"
390,E1649.0,dict.youdao.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
391,E731.0,"avatars0.githubusercontent.com:443 close, 568 bytes sent, 160 bytes received, lifetime 00:39"
392,E303.0,"client-cf.dropbox.com:443 close, 4478 bytes (4.37 KB) sent, 16913 bytes (16.5 KB) received, lifetime 01:01"
393,E1095.0,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
394,E1500.0,clients5.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
395,E415.0,"pagead2.googlesyndication.com:443 close, 8439 bytes (8.24 KB) sent, 41643 bytes (40.6 KB) received, lifetime 07:44"
396,E751.0,"js.passport.qihucdn.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:21"
397,E102.0,"tc.dl.pinyin.sogoucdn.com:80 close, 1537 bytes (1.50 KB) sent, 7856 bytes (7.67 KB) received, lifetime 01:00"
398,E1464.0,mtalk.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
399,E1015.0,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
400,E1708.0,oimageb8.ydstatic.com:80 error : A connection request was canceled before the completion.
401,E390.0,"r2---sn-i3b7kn7r.googlevideo.com:443 close, 2883 bytes (2.81 KB) sent, 90785 bytes (88.6 KB) received, lifetime 00:30"
402,E557.0,"proxy.cse.cuhk.edu.hk:5070 close, 1986 bytes (1.93 KB) sent, 1180 bytes (1.15 KB) received, lifetime <1 sec"
403,E1341.0,t12.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
404,E40.0,"proxy.cse.cuhk.edu.hk:5070 close, 18242 bytes (17.8 KB) sent, 10525 bytes (10.2 KB) received, lifetime 02:58"
405,E522.0,"proxy.cse.cuhk.edu.hk:5070 close, 1584 bytes (1.54 KB) sent, 256548 bytes (250 KB) received, lifetime 00:01"
406,E851.0,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:14"
407,E966.0,"client-cf.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec"
408,E169.0,"proxy.cse.cuhk.edu.hk:5070 close, 4126 bytes (4.02 KB) sent, 43096 bytes (42.0 KB) received, lifetime 00:11"
409,E1642.0,bolt.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
410,E501.0,"proxy.cse.cuhk.edu.hk:5070 close, 416 bytes sent, 10670 bytes (10.4 KB) received, lifetime 00:01"
411,E1358.0,dj1.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
412,E58.0,"proxy.cse.cuhk.edu.hk:5070 close, 4498 bytes (4.39 KB) sent, 654 bytes received, lifetime 02:17"
413,E508.0,"proxy.cse.cuhk.edu.hk:5070 close, 3115 bytes (3.04 KB) sent, 1252 bytes (1.22 KB) received, lifetime 00:01"
414,E957.0,"block.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec"
415,E1631.0,dict.youdao.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
416,E1318.0,ecmb.bdimg.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
417,E882.0,"proxy.cse.cuhk.edu.hk:5070 close, 1118 bytes (1.09 KB) sent, 340 bytes received, lifetime <1 sec"
418,E436.0,bolt.dropbox.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061
419,E1662.0,p3p.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
420,E105.0,"www.googletagservices.com:443 close, 983 bytes sent, 4752 bytes (4.64 KB) received, lifetime 04:00"
421,E106.0,"people-pa.clients6.google.com:443 close, 1836 bytes (1.79 KB) sent, 4868 bytes (4.75 KB) received, lifetime 03:00"
422,E3.0,"proxy.cse.cuhk.edu.hk:5070 close, 1285 bytes (1.25 KB) sent, 1490 bytes (1.45 KB) received, lifetime 00:01"
423,E632.0,"apis.google.com:443 close, 461 bytes sent, 4217 bytes (4.11 KB) received, lifetime <1 sec"
424,E310.0,"www.google-analytics.com:443 close, 1770 bytes (1.72 KB) sent, 5146 bytes (5.02 KB) received, lifetime 04:02"
425,E1444.0,live.github.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
426,E364.0,"p.inte.sogou.com:80 close, 5061 bytes (4.94 KB) sent, 1248 bytes (1.21 KB) received, lifetime 00:15"
427,E200.0,"www.gmail.com:443 close, 459 bytes sent, 4187 bytes (4.08 KB) received, lifetime 00:17"
428,E665.0,"proxy.cse.cuhk.edu.hk:5070 close, 964 bytes sent, 848 bytes received, lifetime <1 sec"
429,E220.0,"api.github.com:443 close, 845 bytes sent, 4814 bytes (4.70 KB) received, lifetime 00:11"
430,E273.0,"lh6.googleusercontent.com:443 close, 471 bytes sent, 4693 bytes (4.58 KB) received, lifetime 00:10"
431,E643.0,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec"
432,E1278.0,www.google-analytics.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
433,E203.0,"zhihu-web-analytics.zhihu.com:443 close, 343 bytes sent, 3122 bytes (3.04 KB) received, lifetime 00:11"
434,E233.0,"pubads.g.doubleclick.net:443 close, 476 bytes sent, 4417 bytes (4.31 KB) received, lifetime 00:14"
435,E717.0,"qbwup.imtt.qq.com:80 close, 494 bytes sent, 208 bytes received, lifetime 00:32"
436,E1371.0,sestat.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
437,E1235.0,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
438,E204.0,"fonts.gstatic.com:443 close, 463 bytes sent, 4786 bytes (4.67 KB) received, lifetime 00:23"
439,E1136.0,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
440,E480.0,"odr.mookie1.com:443 close, 361 bytes sent, 4839 bytes (4.72 KB) received, lifetime 00:11"
441,E1533.0,xueshu.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
442,E540.0,"proxy.cse.cuhk.edu.hk:5070 close, 1268 bytes (1.23 KB) sent, 6274 bytes (6.12 KB) received, lifetime <1 sec"
443,E110.0,"client-cf.dropbox.com:443 close, 913 bytes sent, 3881 bytes (3.79 KB) received, lifetime 01:00"
444,E393.0,"www.youtube.com:443 close, 30789 bytes (30.0 KB) sent, 164940 bytes (161 KB) received, lifetime 07:44"
445,E1023.0,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
446,E1433.0,mhfm7.us.cdndm5.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
447,E1608.0,live.github.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
448,E80.0,"notifications.google.com:443 close, 470 bytes sent, 4856 bytes (4.74 KB) received, lifetime 04:00"
449,E15.0,"proxy.cse.cuhk.edu.hk:5070 close, 2928 bytes (2.85 KB) sent, 567520 bytes (554 KB) received, lifetime 01:55"
450,E1706.0,oimageb8.ydstatic.com:80 error : A connection request was canceled before the completion.
451,E681.0,"m.news.4399.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:19"
452,E695.0,"g.msn.com:80 close, 170 bytes sent, 370 bytes received, lifetime 00:01"
453,E1527.0,t12.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
454,E9.0,"proxy.cse.cuhk.edu.hk:5070 close, 1990 bytes (1.94 KB) sent, 23862 bytes (23.3 KB) received, lifetime 00:03"
455,E1232.0,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
456,E1380.0,yt3.ggpht.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
457,E198.0,"lh4.googleusercontent.com:443 close, 471 bytes sent, 4692 bytes (4.58 KB) received, lifetime 00:11"
458,E1237.0,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
459,E1017.0,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
460,E1103.0,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
461,E1602.0,strip.alicdn.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS
462,E413.0,"qa.sockets.stackexchange.com:443 close, 1603 bytes (1.56 KB) sent, 527 bytes received, lifetime 22:32"
